row,state,column,date,red,green,blue
0,Alabama,0,2020-01-18,197,197,199
0,Alabama,1,2020-01-25,197,197,199
0,Alabama,2,2020-02-01,167,168,171
0,Alabama,3,2020-02-08,197,197,199
0,Alabama,4,2020-02-15,197,197,199
0,Alabama,5,2020-02-22,167,168,171
0,Alabama,6,2020-02-29,219,220,221
0,Alabama,7,2020-03-07,219,220,221
0,Alabama,8,2020-03-14,197,197,199
0,Alabama,9,2020-03-21,44,46,53
0,Alabama,10,2020-03-28,44,46,53
0,Alabama,11,2020-04-04,44,46,53
0,Alabama,12,2020-04-11,44,46,53
0,Alabama,13,2020-04-18,44,46,53
0,Alabama,14,2020-04-25,44,46,53
0,Alabama,15,2020-05-02,44,46,53
0,Alabama,16,2020-05-09,124,126,130
0,Alabama,17,2020-05-16,124,126,130
0,Alabama,18,2020-05-23,124,126,130
0,Alabama,19,2020-05-30,124,126,130
0,Alabama,20,2020-06-06,69,71,77
0,Alabama,21,2020-06-13,69,71,77
0,Alabama,22,2020-06-20,69,71,77
0,Alabama,23,2020-06-27,44,46,53
0,Alabama,24,2020-07-04,44,46,53
0,Alabama,25,2020-07-11,124,126,130
0,Alabama,26,2020-07-18,69,71,77
0,Alabama,27,2020-07-25,124,126,130
0,Alabama,28,2020-08-01,69,71,77
0,Alabama,29,2020-08-08,69,71,77
0,Alabama,30,2020-08-15,69,71,77
0,Alabama,31,2020-08-22,69,71,77
0,Alabama,32,2020-08-29,69,71,77
0,Alabama,33,2020-09-05,124,126,130
0,Alabama,34,2020-09-12,124,126,130
0,Alabama,35,2020-09-19,69,71,77
0,Alabama,36,2020-09-26,124,126,130
0,Alabama,37,2020-10-03,69,71,77
0,Alabama,38,2020-10-10,69,71,77
0,Alabama,39,2020-10-17,124,126,130
0,Alabama,40,2020-10-24,69,71,77
0,Alabama,41,2020-10-31,124,126,130
0,Alabama,42,2020-11-07,69,71,77
0,Alabama,43,2020-11-14,124,126,130
0,Alabama,44,2020-11-21,69,71,77
0,Alabama,45,2020-11-28,44,46,53
0,Alabama,46,2020-12-05,44,46,53
0,Alabama,47,2020-12-12,124,126,130
0,Alabama,48,2020-12-19,69,71,77
0,Alabama,49,2020-12-26,124,126,130
0,Alabama,50,2021-01-02,69,71,77
0,Alabama,51,2021-01-09,124,126,130
0,Alabama,52,2021-01-16,69,71,77
0,Alabama,53,2021-01-23,44,46,53
0,Alabama,54,2021-01-30,44,46,53
0,Alabama,55,2021-02-06,44,46,53
0,Alabama,56,2021-02-13,44,46,53
0,Alabama,57,2021-02-20,44,46,53
0,Alabama,58,2021-02-27,44,46,53
1,Alaska,0,2020-01-18,239,239,240
1,Alaska,1,2020-01-25,255,255,255
1,Alaska,2,2020-02-01,219,220,221
1,Alaska,3,2020-02-08,219,220,221
1,Alaska,4,2020-02-15,219,220,221
1,Alaska,5,2020-02-22,219,220,221
1,Alaska,6,2020-02-29,255,255,255
1,Alaska,7,2020-03-07,219,220,221
1,Alaska,8,2020-03-14,167,168,171
1,Alaska,9,2020-03-21,44,46,53
1,Alaska,10,2020-03-28,44,46,53
1,Alaska,11,2020-04-04,44,46,53
1,Alaska,12,2020-04-11,69,71,77
1,Alaska,13,2020-04-18,124,126,130
1,Alaska,14,2020-04-25,69,71,77
1,Alaska,15,2020-05-02,124,126,130
1,Alaska,16,2020-05-09,124,126,130
1,Alaska,17,2020-05-16,69,71,77
1,Alaska,18,2020-05-23,124,126,130
1,Alaska,19,2020-05-30,69,71,77
1,Alaska,20,2020-06-06,69,71,77
1,Alaska,21,2020-06-13,124,126,130
1,Alaska,22,2020-06-20,69,71,77
1,Alaska,23,2020-06-27,69,71,77
1,Alaska,24,2020-07-04,124,126,130
1,Alaska,25,2020-07-11,44,46,53
1,Alaska,26,2020-07-18,44,46,53
1,Alaska,27,2020-07-25,69,71,77
1,Alaska,28,2020-08-01,255,255,255
1,Alaska,29,2020-08-08,239,239,240
1,Alaska,30,2020-08-15,219,220,221
1,Alaska,31,2020-08-22,219,220,221
1,Alaska,32,2020-08-29,219,220,221
1,Alaska,33,2020-09-05,219,220,221
1,Alaska,34,2020-09-12,239,239,240
1,Alaska,35,2020-09-19,255,255,255
1,Alaska,36,2020-09-26,219,220,221
1,Alaska,37,2020-10-03,197,197,199
1,Alaska,38,2020-10-10,44,46,53
1,Alaska,39,2020-10-17,219,220,221
1,Alaska,40,2020-10-24,239,239,240
1,Alaska,41,2020-10-31,239,239,240
1,Alaska,42,2020-11-07,219,220,221
1,Alaska,43,2020-11-14,219,220,221
1,Alaska,44,2020-11-21,239,239,240
1,Alaska,45,2020-11-28,219,220,221
1,Alaska,46,2020-12-05,167,168,171
1,Alaska,47,2020-12-12,219,220,221
1,Alaska,48,2020-12-19,239,239,240
1,Alaska,49,2020-12-26,255,255,255
1,Alaska,50,2021-01-02,255,255,255
1,Alaska,51,2021-01-09,219,220,221
1,Alaska,52,2021-01-16,167,168,171
1,Alaska,53,2021-01-23,197,197,199
1,Alaska,54,2021-01-30,197,197,199
1,Alaska,55,2021-02-06,219,220,221
1,Alaska,56,2021-02-13,239,239,240
1,Alaska,57,2021-02-20,219,220,221
1,Alaska,58,2021-02-27,167,168,171
2,Arizona,0,2020-01-18,219,220,221
2,Arizona,1,2020-01-25,219,220,221
2,Arizona,2,2020-02-01,219,220,221
2,Arizona,3,2020-02-08,197,197,199
2,Arizona,4,2020-02-15,197,197,199
2,Arizona,5,2020-02-22,219,220,221
2,Arizona,6,2020-02-29,255,255,255
2,Arizona,7,2020-03-07,219,220,221
2,Arizona,8,2020-03-14,167,168,171
2,Arizona,9,2020-03-21,44,46,53
2,Arizona,10,2020-03-28,44,46,53
2,Arizona,11,2020-04-04,44,46,53
2,Arizona,12,2020-04-11,44,46,53
2,Arizona,13,2020-04-18,44,46,53
2,Arizona,14,2020-04-25,44,46,53
2,Arizona,15,2020-05-02,44,46,53
2,Arizona,16,2020-05-09,44,46,53
2,Arizona,17,2020-05-16,124,126,130
2,Arizona,18,2020-05-23,124,126,130
2,Arizona,19,2020-05-30,69,71,77
2,Arizona,20,2020-06-06,44,46,53
2,Arizona,21,2020-06-13,44,46,53
2,Arizona,22,2020-06-20,44,46,53
2,Arizona,23,2020-06-27,44,46,53
2,Arizona,24,2020-07-04,44,46,53
2,Arizona,25,2020-07-11,44,46,53
2,Arizona,26,2020-07-18,44,46,53
2,Arizona,27,2020-07-25,44,46,53
2,Arizona,28,2020-08-01,44,46,53
2,Arizona,29,2020-08-08,69,71,77
2,Arizona,30,2020-08-15,124,126,130
2,Arizona,31,2020-08-22,44,46,53
2,Arizona,32,2020-08-29,44,46,53
2,Arizona,33,2020-09-05,44,46,53
2,Arizona,34,2020-09-12,44,46,53
2,Arizona,35,2020-09-19,44,46,53
2,Arizona,36,2020-09-26,44,46,53
2,Arizona,37,2020-10-03,44,46,53
2,Arizona,38,2020-10-10,44,46,53
2,Arizona,39,2020-10-17,44,46,53
2,Arizona,40,2020-10-24,44,46,53
2,Arizona,41,2020-10-31,44,46,53
2,Arizona,42,2020-11-07,44,46,53
2,Arizona,43,2020-11-14,44,46,53
2,Arizona,44,2020-11-21,44,46,53
2,Arizona,45,2020-11-28,44,46,53
2,Arizona,46,2020-12-05,44,46,53
2,Arizona,47,2020-12-12,44,46,53
2,Arizona,48,2020-12-19,44,46,53
2,Arizona,49,2020-12-26,44,46,53
2,Arizona,50,2021-01-02,44,46,53
2,Arizona,51,2021-01-09,44,46,53
2,Arizona,52,2021-01-16,44,46,53
2,Arizona,53,2021-01-23,44,46,53
2,Arizona,54,2021-01-30,44,46,53
2,Arizona,55,2021-02-06,69,71,77
2,Arizona,56,2021-02-13,124,126,130
2,Arizona,57,2021-02-20,44,46,53
2,Arizona,58,2021-02-27,44,46,53
3,Arkansas,0,2020-01-18,167,168,171
3,Arkansas,1,2020-01-25,197,197,199
3,Arkansas,2,2020-02-01,167,168,171
3,Arkansas,3,2020-02-08,197,197,199
3,Arkansas,4,2020-02-15,197,197,199
3,Arkansas,5,2020-02-22,167,168,171
3,Arkansas,6,2020-02-29,219,220,221
3,Arkansas,7,2020-03-07,219,220,221
3,Arkansas,8,2020-03-14,197,197,199
3,Arkansas,9,2020-03-21,44,46,53
3,Arkansas,10,2020-03-28,44,46,53
3,Arkansas,11,2020-04-04,44,46,53
3,Arkansas,12,2020-04-11,44,46,53
3,Arkansas,13,2020-04-18,44,46,53
3,Arkansas,14,2020-04-25,44,46,53
3,Arkansas,15,2020-05-02,44,46,53
3,Arkansas,16,2020-05-09,69,71,77
3,Arkansas,17,2020-05-16,124,126,130
3,Arkansas,18,2020-05-23,69,71,77
3,Arkansas,19,2020-05-30,69,71,77
3,Arkansas,20,2020-06-06,69,71,77
3,Arkansas,21,2020-06-13,124,126,130
3,Arkansas,22,2020-06-20,69,71,77
3,Arkansas,23,2020-06-27,124,126,130
3,Arkansas,24,2020-07-04,69,71,77
3,Arkansas,25,2020-07-11,44,46,53
3,Arkansas,26,2020-07-18,44,46,53
3,Arkansas,27,2020-07-25,44,46,53
3,Arkansas,28,2020-08-01,69,71,77
3,Arkansas,29,2020-08-08,124,126,130
3,Arkansas,30,2020-08-15,69,71,77
3,Arkansas,31,2020-08-22,44,46,53
3,Arkansas,32,2020-08-29,44,46,53
3,Arkansas,33,2020-09-05,44,46,53
3,Arkansas,34,2020-09-12,44,46,53
3,Arkansas,35,2020-09-19,44,46,53
3,Arkansas,36,2020-09-26,44,46,53
3,Arkansas,37,2020-10-03,44,46,53
3,Arkansas,38,2020-10-10,44,46,53
3,Arkansas,39,2020-10-17,44,46,53
3,Arkansas,40,2020-10-24,44,46,53
3,Arkansas,41,2020-10-31,69,71,77
3,Arkansas,42,2020-11-07,124,126,130
3,Arkansas,43,2020-11-14,44,46,53
3,Arkansas,44,2020-11-21,44,46,53
3,Arkansas,45,2020-11-28,44,46,53
3,Arkansas,46,2020-12-05,44,46,53
3,Arkansas,47,2020-12-12,69,71,77
3,Arkansas,48,2020-12-19,124,126,130
3,Arkansas,49,2020-12-26,69,71,77
3,Arkansas,50,2021-01-02,69,71,77
3,Arkansas,51,2021-01-09,44,46,53
3,Arkansas,52,2021-01-16,219,220,221
3,Arkansas,53,2021-01-23,44,46,53
3,Arkansas,54,2021-01-30,219,220,221
3,Arkansas,55,2021-02-06,239,239,240
3,Arkansas,56,2021-02-13,239,239,240
3,Arkansas,57,2021-02-20,219,220,221
3,Arkansas,58,2021-02-27,219,220,221
4,California,0,2020-01-18,255,255,255
4,California,1,2020-01-25,255,255,255
4,California,2,2020-02-01,219,220,221
4,California,3,2020-02-08,167,168,171
4,California,4,2020-02-15,167,168,171
4,California,5,2020-02-22,197,197,199
4,California,6,2020-02-29,219,220,221
4,California,7,2020-03-07,219,220,221
4,California,8,2020-03-14,167,168,171
4,California,9,2020-03-21,44,46,53
4,California,10,2020-03-28,44,46,53
4,California,11,2020-04-04,44,46,53
4,California,12,2020-04-11,44,46,53
4,California,13,2020-04-18,44,46,53
4,California,14,2020-04-25,44,46,53
4,California,15,2020-05-02,44,46,53
4,California,16,2020-05-09,44,46,53
4,California,17,2020-05-16,44,46,53
4,California,18,2020-05-23,69,71,77
4,California,19,2020-05-30,69,71,77
4,California,20,2020-06-06,124,126,130
4,California,21,2020-06-13,124,126,130
4,California,22,2020-06-20,44,46,53
4,California,23,2020-06-27,44,46,53
4,California,24,2020-07-04,44,46,53
4,California,25,2020-07-11,44,46,53
4,California,26,2020-07-18,44,46,53
4,California,27,2020-07-25,44,46,53
4,California,28,2020-08-01,69,71,77
4,California,29,2020-08-08,124,126,130
4,California,30,2020-08-15,69,71,77
4,California,31,2020-08-22,124,126,130
4,California,32,2020-08-29,44,46,53
4,California,33,2020-09-05,44,46,53
4,California,34,2020-09-12,69,71,77
4,California,35,2020-09-19,124,126,130
4,California,36,2020-09-26,124,126,130
4,California,37,2020-10-03,69,71,77
4,California,38,2020-10-10,69,71,77
4,California,39,2020-10-17,69,71,77
4,California,40,2020-10-24,69,71,77
4,California,41,2020-10-31,69,71,77
4,California,42,2020-11-07,124,126,130
4,California,43,2020-11-14,69,71,77
4,California,44,2020-11-21,124,126,130
4,California,45,2020-11-28,69,71,77
4,California,46,2020-12-05,44,46,53
4,California,47,2020-12-12,44,46,53
4,California,48,2020-12-19,44,46,53
4,California,49,2020-12-26,44,46,53
4,California,50,2021-01-02,44,46,53
4,California,51,2021-01-09,44,46,53
4,California,52,2021-01-16,124,126,130
4,California,53,2021-01-23,124,126,130
4,California,54,2021-01-30,44,46,53
4,California,55,2021-02-06,44,46,53
4,California,56,2021-02-13,44,46,53
4,California,57,2021-02-20,44,46,53
4,California,58,2021-02-27,69,71,77
5,Colorado,0,2020-01-18,219,220,221
5,Colorado,1,2020-01-25,255,255,255
5,Colorado,2,2020-02-01,219,220,221
5,Colorado,3,2020-02-08,167,168,171
5,Colorado,4,2020-02-15,197,197,199
5,Colorado,5,2020-02-22,197,197,199
5,Colorado,6,2020-02-29,219,220,221
5,Colorado,7,2020-03-07,219,220,221
5,Colorado,8,2020-03-14,197,197,199
5,Colorado,9,2020-03-21,44,46,53
5,Colorado,10,2020-03-28,44,46,53
5,Colorado,11,2020-04-04,44,46,53
5,Colorado,12,2020-04-11,44,46,53
5,Colorado,13,2020-04-18,44,46,53
5,Colorado,14,2020-04-25,44,46,53
5,Colorado,15,2020-05-02,44,46,53
5,Colorado,16,2020-05-09,124,126,130
5,Colorado,17,2020-05-16,69,71,77
5,Colorado,18,2020-05-23,124,126,130
5,Colorado,19,2020-05-30,69,71,77
5,Colorado,20,2020-06-06,69,71,77
5,Colorado,21,2020-06-13,69,71,77
5,Colorado,22,2020-06-20,124,126,130
5,Colorado,23,2020-06-27,124,126,130
5,Colorado,24,2020-07-04,69,71,77
5,Colorado,25,2020-07-11,69,71,77
5,Colorado,26,2020-07-18,124,126,130
5,Colorado,27,2020-07-25,124,126,130
5,Colorado,28,2020-08-01,69,71,77
5,Colorado,29,2020-08-08,69,71,77
5,Colorado,30,2020-08-15,124,126,130
5,Colorado,31,2020-08-22,124,126,130
5,Colorado,32,2020-08-29,69,71,77
5,Colorado,33,2020-09-05,124,126,130
5,Colorado,34,2020-09-12,69,71,77
5,Colorado,35,2020-09-19,69,71,77
5,Colorado,36,2020-09-26,124,126,130
5,Colorado,37,2020-10-03,69,71,77
5,Colorado,38,2020-10-10,124,126,130
5,Colorado,39,2020-10-17,69,71,77
5,Colorado,40,2020-10-24,44,46,53
5,Colorado,41,2020-10-31,44,46,53
5,Colorado,42,2020-11-07,69,71,77
5,Colorado,43,2020-11-14,44,46,53
5,Colorado,44,2020-11-21,44,46,53
5,Colorado,45,2020-11-28,44,46,53
5,Colorado,46,2020-12-05,44,46,53
5,Colorado,47,2020-12-12,44,46,53
5,Colorado,48,2020-12-19,44,46,53
5,Colorado,49,2020-12-26,44,46,53
5,Colorado,50,2021-01-02,44,46,53
5,Colorado,51,2021-01-09,44,46,53
5,Colorado,52,2021-01-16,69,71,77
5,Colorado,53,2021-01-23,69,71,77
5,Colorado,54,2021-01-30,44,46,53
5,Colorado,55,2021-02-06,44,46,53
5,Colorado,56,2021-02-13,44,46,53
5,Colorado,57,2021-02-20,44,46,53
5,Colorado,58,2021-02-27,44,46,53
6,Connecticut,0,2020-01-18,255,255,255
6,Connecticut,1,2020-01-25,255,255,255
6,Connecticut,2,2020-02-01,219,220,221
6,Connecticut,3,2020-02-08,167,168,171
6,Connecticut,4,2020-02-15,197,197,199
6,Connecticut,5,2020-02-22,167,168,171
6,Connecticut,6,2020-02-29,219,220,221
6,Connecticut,7,2020-03-07,219,220,221
6,Connecticut,8,2020-03-14,167,168,171
6,Connecticut,9,2020-03-21,44,46,53
6,Connecticut,10,2020-03-28,44,46,53
6,Connecticut,11,2020-04-04,44,46,53
6,Connecticut,12,2020-04-11,44,46,53
6,Connecticut,13,2020-04-18,44,46,53
6,Connecticut,14,2020-04-25,44,46,53
6,Connecticut,15,2020-05-02,44,46,53
6,Connecticut,16,2020-05-09,44,46,53
6,Connecticut,17,2020-05-16,124,126,130
6,Connecticut,18,2020-05-23,124,126,130
6,Connecticut,19,2020-05-30,69,71,77
6,Connecticut,20,2020-06-06,124,126,130
6,Connecticut,21,2020-06-13,124,126,130
6,Connecticut,22,2020-06-20,69,71,77
6,Connecticut,23,2020-06-27,124,126,130
6,Connecticut,24,2020-07-04,69,71,77
6,Connecticut,25,2020-07-11,124,126,130
6,Connecticut,26,2020-07-18,69,71,77
6,Connecticut,27,2020-07-25,124,126,130
6,Connecticut,28,2020-08-01,69,71,77
6,Connecticut,29,2020-08-08,124,126,130
6,Connecticut,30,2020-08-15,69,71,77
6,Connecticut,31,2020-08-22,124,126,130
6,Connecticut,32,2020-08-29,69,71,77
6,Connecticut,33,2020-09-05,69,71,77
6,Connecticut,34,2020-09-12,69,71,77
6,Connecticut,35,2020-09-19,69,71,77
6,Connecticut,36,2020-09-26,124,126,130
6,Connecticut,37,2020-10-03,69,71,77
6,Connecticut,38,2020-10-10,124,126,130
6,Connecticut,39,2020-10-17,44,46,53
6,Connecticut,40,2020-10-24,44,46,53
6,Connecticut,41,2020-10-31,44,46,53
6,Connecticut,42,2020-11-07,44,46,53
6,Connecticut,43,2020-11-14,44,46,53
6,Connecticut,44,2020-11-21,44,46,53
6,Connecticut,45,2020-11-28,44,46,53
6,Connecticut,46,2020-12-05,44,46,53
6,Connecticut,47,2020-12-12,44,46,53
6,Connecticut,48,2020-12-19,44,46,53
6,Connecticut,49,2020-12-26,44,46,53
6,Connecticut,50,2021-01-02,44,46,53
6,Connecticut,51,2021-01-09,44,46,53
6,Connecticut,52,2021-01-16,44,46,53
6,Connecticut,53,2021-01-23,44,46,53
6,Connecticut,54,2021-01-30,44,46,53
6,Connecticut,55,2021-02-06,44,46,53
6,Connecticut,56,2021-02-13,69,71,77
6,Connecticut,57,2021-02-20,69,71,77
6,Connecticut,58,2021-02-27,124,126,130
7,Delaware,0,2020-01-18,219,220,221
7,Delaware,1,2020-01-25,219,220,221
7,Delaware,2,2020-02-01,219,220,221
7,Delaware,3,2020-02-08,219,220,221
7,Delaware,4,2020-02-15,219,220,221
7,Delaware,5,2020-02-22,219,220,221
7,Delaware,6,2020-02-29,255,255,255
7,Delaware,7,2020-03-07,219,220,221
7,Delaware,8,2020-03-14,167,168,171
7,Delaware,9,2020-03-21,44,46,53
7,Delaware,10,2020-03-28,44,46,53
7,Delaware,11,2020-04-04,44,46,53
7,Delaware,12,2020-04-11,44,46,53
7,Delaware,13,2020-04-18,44,46,53
7,Delaware,14,2020-04-25,44,46,53
7,Delaware,15,2020-05-02,44,46,53
7,Delaware,16,2020-05-09,124,126,130
7,Delaware,17,2020-05-16,124,126,130
7,Delaware,18,2020-05-23,69,71,77
7,Delaware,19,2020-05-30,124,126,130
7,Delaware,20,2020-06-06,69,71,77
7,Delaware,21,2020-06-13,124,126,130
7,Delaware,22,2020-06-20,69,71,77
7,Delaware,23,2020-06-27,124,126,130
7,Delaware,24,2020-07-04,69,71,77
7,Delaware,25,2020-07-11,124,126,130
7,Delaware,26,2020-07-18,69,71,77
7,Delaware,27,2020-07-25,124,126,130
7,Delaware,28,2020-08-01,69,71,77
7,Delaware,29,2020-08-08,124,126,130
7,Delaware,30,2020-08-15,69,71,77
7,Delaware,31,2020-08-22,124,126,130
7,Delaware,32,2020-08-29,44,46,53
7,Delaware,33,2020-09-05,44,46,53
7,Delaware,34,2020-09-12,44,46,53
7,Delaware,35,2020-09-19,44,46,53
7,Delaware,36,2020-09-26,124,126,130
7,Delaware,37,2020-10-03,69,71,77
7,Delaware,38,2020-10-10,69,71,77
7,Delaware,39,2020-10-17,124,126,130
7,Delaware,40,2020-10-24,69,71,77
7,Delaware,41,2020-10-31,124,126,130
7,Delaware,42,2020-11-07,44,46,53
7,Delaware,43,2020-11-14,44,46,53
7,Delaware,44,2020-11-21,44,46,53
7,Delaware,45,2020-11-28,44,46,53
7,Delaware,46,2020-12-05,44,46,53
7,Delaware,47,2020-12-12,44,46,53
7,Delaware,48,2020-12-19,124,126,130
7,Delaware,49,2020-12-26,124,126,130
7,Delaware,50,2021-01-02,44,46,53
7,Delaware,51,2021-01-09,44,46,53
7,Delaware,52,2021-01-16,69,71,77
7,Delaware,53,2021-01-23,69,71,77
7,Delaware,54,2021-01-30,44,46,53
7,Delaware,55,2021-02-06,44,46,53
7,Delaware,56,2021-02-13,44,46,53
7,Delaware,57,2021-02-20,44,46,53
7,Delaware,58,2021-02-27,69,71,77
8,Florida,0,2020-01-18,219,220,221
8,Florida,1,2020-01-25,219,220,221
8,Florida,2,2020-02-01,219,220,221
8,Florida,3,2020-02-08,167,168,171
8,Florida,4,2020-02-15,167,168,171
8,Florida,5,2020-02-22,167,168,171
8,Florida,6,2020-02-29,219,220,221
8,Florida,7,2020-03-07,219,220,221
8,Florida,8,2020-03-14,167,168,171
8,Florida,9,2020-03-21,44,46,53
8,Florida,10,2020-03-28,44,46,53
8,Florida,11,2020-04-04,44,46,53
8,Florida,12,2020-04-11,44,46,53
8,Florida,13,2020-04-18,44,46,53
8,Florida,14,2020-04-25,44,46,53
8,Florida,15,2020-05-02,44,46,53
8,Florida,16,2020-05-09,44,46,53
8,Florida,17,2020-05-16,44,46,53
8,Florida,18,2020-05-23,69,71,77
8,Florida,19,2020-05-30,44,46,53
8,Florida,20,2020-06-06,44,46,53
8,Florida,21,2020-06-13,69,71,77
8,Florida,22,2020-06-20,124,126,130
8,Florida,23,2020-06-27,124,126,130
8,Florida,24,2020-07-04,44,46,53
8,Florida,25,2020-07-11,44,46,53
8,Florida,26,2020-07-18,124,126,130
8,Florida,27,2020-07-25,124,126,130
8,Florida,28,2020-08-01,124,126,130
8,Florida,29,2020-08-08,124,126,130
8,Florida,30,2020-08-15,69,71,77
8,Florida,31,2020-08-22,124,126,130
8,Florida,32,2020-08-29,124,126,130
8,Florida,33,2020-09-05,69,71,77
8,Florida,34,2020-09-12,69,71,77
8,Florida,35,2020-09-19,124,126,130
8,Florida,36,2020-09-26,124,126,130
8,Florida,37,2020-10-03,69,71,77
8,Florida,38,2020-10-10,69,71,77
8,Florida,39,2020-10-17,69,71,77
8,Florida,40,2020-10-24,124,126,130
8,Florida,41,2020-10-31,69,71,77
8,Florida,42,2020-11-07,69,71,77
8,Florida,43,2020-11-14,69,71,77
8,Florida,44,2020-11-21,124,126,130
8,Florida,45,2020-11-28,44,46,53
8,Florida,46,2020-12-05,44,46,53
8,Florida,47,2020-12-12,69,71,77
8,Florida,48,2020-12-19,124,126,130
8,Florida,49,2020-12-26,124,126,130
8,Florida,50,2021-01-02,69,71,77
8,Florida,51,2021-01-09,44,46,53
8,Florida,52,2021-01-16,44,46,53
8,Florida,53,2021-01-23,44,46,53
8,Florida,54,2021-01-30,44,46,53
8,Florida,55,2021-02-06,44,46,53
8,Florida,56,2021-02-13,124,126,130
8,Florida,57,2021-02-20,69,71,77
8,Florida,58,2021-02-27,124,126,130
9,Georgia,0,2020-01-18,167,168,171
9,Georgia,1,2020-01-25,219,220,221
9,Georgia,2,2020-02-01,219,220,221
9,Georgia,3,2020-02-08,197,197,199
9,Georgia,4,2020-02-15,197,197,199
9,Georgia,5,2020-02-22,167,168,171
9,Georgia,6,2020-02-29,219,220,221
9,Georgia,7,2020-03-07,219,220,221
9,Georgia,8,2020-03-14,197,197,199
9,Georgia,9,2020-03-21,44,46,53
9,Georgia,10,2020-03-28,44,46,53
9,Georgia,11,2020-04-04,44,46,53
9,Georgia,12,2020-04-11,44,46,53
9,Georgia,13,2020-04-18,44,46,53
9,Georgia,14,2020-04-25,44,46,53
9,Georgia,15,2020-05-02,44,46,53
9,Georgia,16,2020-05-09,124,126,130
9,Georgia,17,2020-05-16,124,126,130
9,Georgia,18,2020-05-23,124,126,130
9,Georgia,19,2020-05-30,69,71,77
9,Georgia,20,2020-06-06,124,126,130
9,Georgia,21,2020-06-13,69,71,77
9,Georgia,22,2020-06-20,69,71,77
9,Georgia,23,2020-06-27,69,71,77
9,Georgia,24,2020-07-04,44,46,53
9,Georgia,25,2020-07-11,44,46,53
9,Georgia,26,2020-07-18,124,126,130
9,Georgia,27,2020-07-25,69,71,77
9,Georgia,28,2020-08-01,124,126,130
9,Georgia,29,2020-08-08,69,71,77
9,Georgia,30,2020-08-15,124,126,130
9,Georgia,31,2020-08-22,69,71,77
9,Georgia,32,2020-08-29,124,126,130
9,Georgia,33,2020-09-05,124,126,130
9,Georgia,34,2020-09-12,124,126,130
9,Georgia,35,2020-09-19,44,46,53
9,Georgia,36,2020-09-26,44,46,53
9,Georgia,37,2020-10-03,44,46,53
9,Georgia,38,2020-10-10,44,46,53
9,Georgia,39,2020-10-17,69,71,77
9,Georgia,40,2020-10-24,124,126,130
9,Georgia,41,2020-10-31,69,71,77
9,Georgia,42,2020-11-07,124,126,130
9,Georgia,43,2020-11-14,44,46,53
9,Georgia,44,2020-11-21,44,46,53
9,Georgia,45,2020-11-28,44,46,53
9,Georgia,46,2020-12-05,44,46,53
9,Georgia,47,2020-12-12,69,71,77
9,Georgia,48,2020-12-19,69,71,77
9,Georgia,49,2020-12-26,124,126,130
9,Georgia,50,2021-01-02,44,46,53
9,Georgia,51,2021-01-09,44,46,53
9,Georgia,52,2021-01-16,44,46,53
9,Georgia,53,2021-01-23,44,46,53
9,Georgia,54,2021-01-30,44,46,53
9,Georgia,55,2021-02-06,44,46,53
9,Georgia,56,2021-02-13,124,126,130
9,Georgia,57,2021-02-20,44,46,53
9,Georgia,58,2021-02-27,44,46,53
10,Hawaii,0,2020-01-18,197,197,199
10,Hawaii,1,2020-01-25,167,168,171
10,Hawaii,2,2020-02-01,197,197,199
10,Hawaii,3,2020-02-08,167,168,171
10,Hawaii,4,2020-02-15,197,197,199
10,Hawaii,5,2020-02-22,167,168,171
10,Hawaii,6,2020-02-29,219,220,221
10,Hawaii,7,2020-03-07,219,220,221
10,Hawaii,8,2020-03-14,167,168,171
10,Hawaii,9,2020-03-21,44,46,53
10,Hawaii,10,2020-03-28,44,46,53
10,Hawaii,11,2020-04-04,44,46,53
10,Hawaii,12,2020-04-11,44,46,53
10,Hawaii,13,2020-04-18,44,46,53
10,Hawaii,14,2020-04-25,44,46,53
10,Hawaii,15,2020-05-02,44,46,53
10,Hawaii,16,2020-05-09,44,46,53
10,Hawaii,17,2020-05-16,44,46,53
10,Hawaii,18,2020-05-23,124,126,130
10,Hawaii,19,2020-05-30,69,71,77
10,Hawaii,20,2020-06-06,124,126,130
10,Hawaii,21,2020-06-13,69,71,77
10,Hawaii,22,2020-06-20,124,126,130
10,Hawaii,23,2020-06-27,124,126,130
10,Hawaii,24,2020-07-04,69,71,77
10,Hawaii,25,2020-07-11,124,126,130
10,Hawaii,26,2020-07-18,44,46,53
10,Hawaii,27,2020-07-25,44,46,53
10,Hawaii,28,2020-08-01,44,46,53
10,Hawaii,29,2020-08-08,69,71,77
10,Hawaii,30,2020-08-15,124,126,130
10,Hawaii,31,2020-08-22,44,46,53
10,Hawaii,32,2020-08-29,44,46,53
10,Hawaii,33,2020-09-05,44,46,53
10,Hawaii,34,2020-09-12,44,46,53
10,Hawaii,35,2020-09-19,44,46,53
10,Hawaii,36,2020-09-26,44,46,53
10,Hawaii,37,2020-10-03,44,46,53
10,Hawaii,38,2020-10-10,124,126,130
10,Hawaii,39,2020-10-17,124,126,130
10,Hawaii,40,2020-10-24,124,126,130
10,Hawaii,41,2020-10-31,69,71,77
10,Hawaii,42,2020-11-07,124,126,130
10,Hawaii,43,2020-11-14,124,126,130
10,Hawaii,44,2020-11-21,124,126,130
10,Hawaii,45,2020-11-28,124,126,130
10,Hawaii,46,2020-12-05,69,71,77
10,Hawaii,47,2020-12-12,69,71,77
