panel,row,column,age,year,red,green,blue
1,11,63,31,2017,235,235,235
1,11,64,31,2018,212,212,212
1,11,65,31,2019,247,247,247
1,11,66,31,2020,192,192,192
1,11,67,31,2021,212,212,212
1,11,68,31,2022,187,187,187
1,12,0,32,1954,255,255,255
1,12,1,32,1955,199,199,199
1,12,2,32,1956,245,245,245
1,12,3,32,1957,248,248,248
1,12,4,32,1958,227,227,227
1,12,5,32,1959,229,229,229
1,12,6,32,1960,255,255,255
1,12,7,32,1961,190,190,190
1,12,8,32,1962,252,252,252
1,12,9,32,1963,244,244,244
1,12,10,32,1964,221,221,221
1,12,11,32,1965,228,228,228
1,12,12,32,1966,252,252,252
1,12,13,32,1967,254,254,254
1,12,14,32,1968,255,255,255
1,12,15,32,1969,255,255,255
1,12,16,32,1970,255,255,255
1,12,17,32,1971,255,255,255
1,12,18,32,1972,255,255,255
1,12,19,32,1973,255,255,255
1,12,20,32,1974,255,255,255
1,12,21,32,1975,243,243,243
1,12,22,32,1976,235,235,235
1,12,23,32,1977,254,254,254
1,12,24,32,1978,255,255,255
1,12,25,32,1979,255,255,255
1,12,26,32,1980,252,252,252
1,12,27,32,1981,255,255,255
1,12,28,32,1982,255,255,255
1,12,29,32,1983,255,255,255
1,12,30,32,1984,255,255,255
1,12,31,32,1985,249,249,249
1,12,32,32,1986,253,253,253
1,12,33,32,1987,253,253,253
1,12,34,32,1988,247,247,247
1,12,35,32,1989,253,253,253
1,12,36,32,1990,255,255,255
1,12,37,32,1991,255,255,255
1,12,38,32,1992,255,255,255
1,12,39,32,1993,255,255,255
1,12,40,32,1994,255,255,255
1,12,41,32,1995,238,238,238
1,12,42,32,1996,196,196,196
1,12,43,32,1997,95,95,95
1,12,44,32,1998,192,192,192
1,12,45,32,1999,191,191,191
1,12,46,32,2000,242,242,242
1,12,47,32,2001,255,255,255
1,12,48,32,2002,255,255,255
1,12,49,32,2003,249,249,249
1,12,50,32,2004,229,229,229
1,12,51,32,2005,230,230,230
1,12,52,32,2006,237,237,237
1,12,53,32,2007,230,230,230
1,12,54,32,2008,248,248,248
1,12,55,32,2009,250,250,250
1,12,56,32,2010,241,241,241
1,12,57,32,2011,239,239,239
1,12,58,32,2012,246,246,246
1,12,59,32,2013,227,227,227
1,12,60,32,2014,220,220,220
1,12,61,32,2015,237,237,237
1,12,62,32,2016,250,250,250
1,12,63,32,2017,235,235,235
1,12,64,32,2018,235,235,235
1,12,65,32,2019,246,246,246
1,12,66,32,2020,207,207,207
1,12,67,32,2021,187,187,187
1,12,68,32,2022,166,166,166
1,13,0,33,1954,252,252,252
1,13,1,33,1955,193,193,193
1,13,2,33,1956,244,244,244
1,13,3,33,1957,253,253,253
1,13,4,33,1958,250,250,250
1,13,5,33,1959,229,229,229
1,13,6,33,1960,255,255,255
1,13,7,33,1961,191,191,191
1,13,8,33,1962,251,251,251
1,13,9,33,1963,240,240,240
1,13,10,33,1964,219,219,219
1,13,11,33,1965,235,235,235
1,13,12,33,1966,253,253,253
1,13,13,33,1967,251,251,251
1,13,14,33,1968,253,253,253
1,13,15,33,1969,255,255,255
1,13,16,33,1970,255,255,255
1,13,17,33,1971,255,255,255
1,13,18,33,1972,255,255,255
1,13,19,33,1973,255,255,255
1,13,20,33,1974,255,255,255
1,13,21,33,1975,254,254,254
1,13,22,33,1976,246,246,246
1,13,23,33,1977,253,253,253
1,13,24,33,1978,255,255,255
1,13,25,33,1979,255,255,255
1,13,26,33,1980,254,254,254
1,13,27,33,1981,255,255,255
1,13,28,33,1982,255,255,255
1,13,29,33,1983,255,255,255
1,13,30,33,1984,255,255,255
1,13,31,33,1985,237,237,237
1,13,32,33,1986,209,209,209
1,13,33,33,1987,251,251,251
1,13,34,33,1988,255,255,255
1,13,35,33,1989,254,254,254
1,13,36,33,1990,255,255,255
1,13,37,33,1991,255,255,255
1,13,38,33,1992,255,255,255
1,13,39,33,1993,255,255,255
1,13,40,33,1994,255,255,255
1,13,41,33,1995,236,236,236
1,13,42,33,1996,211,211,211
1,13,43,33,1997,99,99,99
1,13,44,33,1998,185,185,185
1,13,45,33,1999,205,205,205
1,13,46,33,2000,245,245,245
1,13,47,33,2001,255,255,255
1,13,48,33,2002,255,255,255
1,13,49,33,2003,251,251,251
1,13,50,33,2004,224,224,224
1,13,51,33,2005,226,226,226
1,13,52,33,2006,232,232,232
1,13,53,33,2007,220,220,220
1,13,54,33,2008,249,249,249
1,13,55,33,2009,253,253,253
1,13,56,33,2010,252,252,252
1,13,57,33,2011,250,250,250
1,13,58,33,2012,247,247,247
1,13,59,33,2013,225,225,225
1,13,60,33,2014,207,207,207
1,13,61,33,2015,249,249,249
1,13,62,33,2016,242,242,242
1,13,63,33,2017,250,250,250
1,13,64,33,2018,250,250,250
1,13,65,33,2019,250,250,250
1,13,66,33,2020,230,230,230
1,13,67,33,2021,239,239,239
1,13,68,33,2022,173,173,173
1,14,0,34,1954,244,244,244
1,14,1,34,1955,193,193,193
1,14,2,34,1956,242,242,242
1,14,3,34,1957,253,253,253
1,14,4,34,1958,224,224,224
1,14,5,34,1959,237,237,237
1,14,6,34,1960,255,255,255
1,14,7,34,1961,201,201,201
1,14,8,34,1962,251,251,251
1,14,9,34,1963,243,243,243
1,14,10,34,1964,228,228,228
1,14,11,34,1965,232,232,232
1,14,12,34,1966,252,252,252
1,14,13,34,1967,249,249,249
1,14,14,34,1968,253,253,253
1,14,15,34,1969,255,255,255
1,14,16,34,1970,255,255,255
1,14,17,34,1971,255,255,255
1,14,18,34,1972,255,255,255
1,14,19,34,1973,255,255,255
1,14,20,34,1974,255,255,255
1,14,21,34,1975,251,251,251
1,14,22,34,1976,253,253,253
1,14,23,34,1977,254,254,254
1,14,24,34,1978,255,255,255
1,14,25,34,1979,255,255,255
1,14,26,34,1980,254,254,254
1,14,27,34,1981,255,255,255
1,14,28,34,1982,255,255,255
1,14,29,34,1983,255,255,255
1,14,30,34,1984,255,255,255
1,14,31,34,1985,251,251,251
1,14,32,34,1986,227,227,227
1,14,33,34,1987,251,251,251
1,14,34,34,1988,255,255,255
1,14,35,34,1989,255,255,255
1,14,36,34,1990,255,255,255
1,14,37,34,1991,255,255,255
1,14,38,34,1992,255,255,255
1,14,39,34,1993,255,255,255
1,14,40,34,1994,255,255,255
1,14,41,34,1995,233,233,233
1,14,42,34,1996,200,200,200
1,14,43,34,1997,100,100,100
1,14,44,34,1998,175,175,175
1,14,45,34,1999,200,200,200
1,14,46,34,2000,246,246,246
1,14,47,34,2001,255,255,255
1,14,48,34,2002,255,255,255
1,14,49,34,2003,251,251,251
1,14,50,34,2004,216,216,216
1,14,51,34,2005,214,214,214
1,14,52,34,2006,231,231,231
1,14,53,34,2007,220,220,220
1,14,54,34,2008,243,243,243
1,14,55,34,2009,255,255,255
1,14,56,34,2010,250,250,250
1,14,57,34,2011,248,248,248
1,14,58,34,2012,245,245,245
1,14,59,34,2013,218,218,218
1,14,60,34,2014,203,203,203
1,14,61,34,2015,225,225,225
1,14,62,34,2016,251,251,251
1,14,63,34,2017,235,235,235
1,14,64,34,2018,249,249,249
1,14,65,34,2019,255,255,255
1,14,66,34,2020,254,254,254
1,14,67,34,2021,252,252,252
1,14,68,34,2022,243,243,243
1,15,0,35,1954,229,229,229
1,15,1,35,1955,199,199,199
1,15,2,35,1956,243,243,243
1,15,3,35,1957,254,254,254
1,15,4,35,1958,217,217,217
1,15,5,35,1959,228,228,228
1,15,6,35,1960,255,255,255
1,15,7,35,1961,180,180,180
1,15,8,35,1962,253,253,253
1,15,9,35,1963,240,240,240
1,15,10,35,1964,212,212,212
1,15,11,35,1965,231,231,231
1,15,12,35,1966,252,252,252
1,15,13,35,1967,247,247,247
1,15,14,35,1968,254,254,254
1,15,15,35,1969,255,255,255
1,15,16,35,1970,255,255,255
1,15,17,35,1971,255,255,255
1,15,18,35,1972,255,255,255
1,15,19,35,1973,255,255,255
1,15,20,35,1974,255,255,255
1,15,21,35,1975,254,254,254
1,15,22,35,1976,240,240,240
1,15,23,35,1977,254,254,254
1,15,24,35,1978,255,255,255
1,15,25,35,1979,255,255,255
1,15,26,35,1980,255,255,255
1,15,27,35,1981,255,255,255
1,15,28,35,1982,255,255,255
1,15,29,35,1983,255,255,255
1,15,30,35,1984,255,255,255
1,15,31,35,1985,247,247,247
1,15,32,35,1986,205,205,205
1,15,33,35,1987,252,252,252
1,15,34,35,1988,255,255,255
1,15,35,35,1989,254,254,254
1,15,36,35,1990,255,255,255
1,15,37,35,1991,255,255,255
1,15,38,35,1992,255,255,255
1,15,39,35,1993,255,255,255
1,15,40,35,1994,255,255,255
1,15,41,35,1995,249,249,249
1,15,42,35,1996,185,185,185
1,15,43,35,1997,68,68,68
1,15,44,35,1998,184,184,184
1,15,45,35,1999,202,202,202
1,15,46,35,2000,243,243,243
1,15,47,35,2001,255,255,255
1,15,48,35,2002,255,255,255
1,15,49,35,2003,251,251,251
1,15,50,35,2004,222,222,222
1,15,51,35,2005,226,226,226
1,15,52,35,2006,235,235,235
1,15,53,35,2007,226,226,226
1,15,54,35,2008,245,245,245
1,15,55,35,2009,255,255,255
1,15,56,35,2010,255,255,255
1,15,57,35,2011,253,253,253
1,15,58,35,2012,250,250,250
1,15,59,35,2013,226,226,226
1,15,60,35,2014,209,209,209
1,15,61,35,2015,227,227,227
1,15,62,35,2016,253,253,253
1,15,63,35,2017,238,238,238
1,15,64,35,2018,202,202,202
1,15,65,35,2019,250,250,250
1,15,66,35,2020,254,254,254
1,15,67,35,2021,246,246,246
1,15,68,35,2022,220,220,220
1,16,0,36,1954,226,226,226
1,16,1,36,1955,255,255,255
1,16,2,36,1956,246,246,246
1,16,3,36,1957,255,255,255
1,16,4,36,1958,219,219,219
1,16,5,36,1959,224,224,224
1,16,6,36,1960,252,252,252
1,16,7,36,1961,201,201,201
1,16,8,36,1962,252,252,252
1,16,9,36,1963,239,239,239
1,16,10,36,1964,210,210,210
1,16,11,36,1965,229,229,229
1,16,12,36,1966,252,252,252
1,16,13,36,1967,246,246,246
1,16,14,36,1968,254,254,254
1,16,15,36,1969,255,255,255
1,16,16,36,1970,255,255,255
1,16,17,36,1971,255,255,255
1,16,18,36,1972,255,255,255
1,16,19,36,1973,255,255,255
1,16,20,36,1974,255,255,255
1,16,21,36,1975,255,255,255
1,16,22,36,1976,255,255,255
1,16,23,36,1977,255,255,255
1,16,24,36,1978,255,255,255
1,16,25,36,1979,254,254,254
1,16,26,36,1980,255,255,255
1,16,27,36,1981,255,255,255
1,16,28,36,1982,255,255,255
1,16,29,36,1983,255,255,255
1,16,30,36,1984,255,255,255
1,16,31,36,1985,248,248,248
1,16,32,36,1986,202,202,202
1,16,33,36,1987,252,252,252
1,16,34,36,1988,245,245,245
1,16,35,36,1989,231,231,231
1,16,36,36,1990,255,255,255
1,16,37,36,1991,255,255,255
1,16,38,36,1992,255,255,255
1,16,39,36,1993,255,255,255
1,16,40,36,1994,255,255,255
1,16,41,36,1995,249,249,249
1,16,42,36,1996,202,202,202
1,16,43,36,1997,77,77,77
1,16,44,36,1998,178,178,178
1,16,45,36,1999,200,200,200
1,16,46,36,2000,244,244,244
1,16,47,36,2001,255,255,255
1,16,48,36,2002,255,255,255
1,16,49,36,2003,248,248,248
1,16,50,36,2004,210,210,210
1,16,51,36,2005,213,213,213
1,16,52,36,2006,226,226,226
1,16,53,36,2007,211,211,211
1,16,54,36,2008,247,247,247
1,16,55,36,2009,255,255,255
1,16,56,36,2010,255,255,255
1,16,57,36,2011,253,253,253
1,16,58,36,2012,245,245,245
1,16,59,36,2013,234,234,234
1,16,60,36,2014,251,251,251
1,16,61,36,2015,241,241,241
1,16,62,36,2016,248,248,248
1,16,63,36,2017,228,228,228
1,16,64,36,2018,234,234,234
1,16,65,36,2019,247,247,247
1,16,66,36,2020,208,208,208
1,16,67,36,2021,202,202,202
1,16,68,36,2022,153,153,153
1,17,0,37,1954,247,247,247
1,17,1,37,1955,254,254,254
1,17,2,37,1956,255,255,255
1,17,3,37,1957,255,255,255
1,17,4,37,1958,209,209,209
1,17,5,37,1959,222,222,222
1,17,6,37,1960,255,255,255
1,17,7,37,1961,185,185,185
1,17,8,37,1962,254,254,254
1,17,9,37,1963,242,242,242
1,17,10,37,1964,219,219,219
1,17,11,37,1965,226,226,226
1,17,12,37,1966,253,253,253
1,17,13,37,1967,253,253,253
1,17,14,37,1968,255,255,255
1,17,15,37,1969,255,255,255
1,17,16,37,1970,255,255,255
1,17,17,37,1971,255,255,255
1,17,18,37,1972,255,255,255
1,17,19,37,1973,255,255,255
1,17,20,37,1974,255,255,255
1,17,21,37,1975,255,255,255
1,17,22,37,1976,255,255,255
1,17,23,37,1977,255,255,255
1,17,24,37,1978,255,255,255
1,17,25,37,1979,255,255,255
1,17,26,37,1980,245,245,245
1,17,27,37,1981,254,254,254
1,17,28,37,1982,255,255,255
1,17,29,37,1983,255,255,255
1,17,30,37,1984,255,255,255
1,17,31,37,1985,243,243,243
1,17,32,37,1986,199,199,199
1,17,33,37,1987,253,253,253
1,17,34,37,1988,254,254,254
1,17,35,37,1989,202,202,202
1,17,36,37,1990,255,255,255
1,17,37,37,1991,255,255,255
1,17,38,37,1992,255,255,255
1,17,39,37,1993,255,255,255
1,17,40,37,1994,255,255,255
1,17,41,37,1995,246,246,246
1,17,42,37,1996,187,187,187
1,17,43,37,1997,60,60,60
1,17,44,37,1998,178,178,178
1,17,45,37,1999,196,196,196
1,17,46,37,2000,243,243,243
1,17,47,37,2001,255,255,255
1,17,48,37,2002,255,255,255
1,17,49,37,2003,248,248,248
1,17,50,37,2004,217,217,217
1,17,51,37,2005,220,220,220
1,17,52,37,2006,233,233,233
1,17,53,37,2007,221,221,221
1,17,54,37,2008,244,244,244
1,17,55,37,2009,255,255,255
1,17,56,37,2010,255,255,255
1,17,57,37,2011,255,255,255
1,17,58,37,2012,244,244,244
1,17,59,37,2013,240,240,240
1,17,60,37,2014,250,250,250
1,17,61,37,2015,234,234,234
1,17,62,37,2016,250,250,250
1,17,63,37,2017,233,233,233
1,17,64,37,2018,238,238,238
1,17,65,37,2019,243,243,243
1,17,66,37,2020,189,189,189
1,17,67,37,2021,189,189,189
1,17,68,37,2022,149,149,149
1,18,0,38,1954,200,200,200
1,18,1,38,1955,218,218,218
1,18,2,38,1956,253,253,253
1,18,3,38,1957,255,255,255
1,18,4,38,1958,222,222,222
1,18,5,38,1959,216,216,216
1,18,6,38,1960,255,255,255
1,18,7,38,1961,194,194,194
1,18,8,38,1962,252,252,252
1,18,9,38,1963,240,240,240
1,18,10,38,1964,211,211,211
1,18,11,38,1965,227,227,227
1,18,12,38,1966,254,254,254
1,18,13,38,1967,249,249,249
1,18,14,38,1968,253,253,253
1,18,15,38,1969,255,255,255
1,18,16,38,1970,255,255,255
1,18,17,38,1971,255,255,255
1,18,18,38,1972,255,255,255
1,18,19,38,1973,255,255,255
1,18,20,38,1974,255,255,255
1,18,21,38,1975,255,255,255
1,18,22,38,1976,255,255,255
1,18,23,38,1977,255,255,255
1,18,24,38,1978,255,255,255
1,18,25,38,1979,255,255,255
1,18,26,38,1980,255,255,255
1,18,27,38,1981,255,255,255
1,18,28,38,1982,255,255,255
1,18,29,38,1983,255,255,255
1,18,30,38,1984,255,255,255
1,18,31,38,1985,248,248,248
1,18,32,38,1986,212,212,212
1,18,33,38,1987,253,253,253
1,18,34,38,1988,255,255,255
1,18,35,38,1989,226,226,226
1,18,36,38,1990,255,255,255
1,18,37,38,1991,255,255,255
1,18,38,38,1992,255,255,255
1,18,39,38,1993,255,255,255
1,18,40,38,1994,255,255,255
1,18,41,38,1995,245,245,245
1,18,42,38,1996,199,199,199
1,18,43,38,1997,77,77,77
1,18,44,38,1998,182,182,182
1,18,45,38,1999,197,197,197
1,18,46,38,2000,248,248,248
1,18,47,38,2001,255,255,255
1,18,48,38,2002,255,255,255
1,18,49,38,2003,245,245,245
1,18,50,38,2004,212,212,212
1,18,51,38,2005,215,215,215
1,18,52,38,2006,223,223,223
1,18,53,38,2007,216,216,216
1,18,54,38,2008,244,244,244
1,18,55,38,2009,255,255,255
1,18,56,38,2010,255,255,255
1,18,57,38,2011,255,255,255
1,18,58,38,2012,247,247,247
1,18,59,38,2013,227,227,227
1,18,60,38,2014,248,248,248
1,18,61,38,2015,233,233,233
1,18,62,38,2016,244,244,244
1,18,63,38,2017,240,240,240
1,18,64,38,2018,208,208,208
1,18,65,38,2019,247,247,247
1,18,66,38,2020,190,190,190
1,18,67,38,2021,190,190,190
1,18,68,38,2022,171,171,171
1,19,0,39,1954,222,222,222
1,19,1,39,1955,190,190,190
1,19,2,39,1956,248,248,248
1,19,3,39,1957,255,255,255
1,19,4,39,1958,238,238,238
1,19,5,39,1959,213,213,213
1,19,6,39,1960,255,255,255
1,19,7,39,1961,176,176,176
1,19,8,39,1962,253,253,253
1,19,9,39,1963,237,237,237
1,19,10,39,1964,208,208,208
1,19,11,39,1965,228,228,228
1,19,12,39,1966,252,252,252
1,19,13,39,1967,246,246,246
1,19,14,39,1968,255,255,255
1,19,15,39,1969,255,255,255
1,19,16,39,1970,255,255,255
1,19,17,39,1971,255,255,255
1,19,18,39,1972,255,255,255
1,19,19,39,1973,255,255,255
1,19,20,39,1974,255,255,255
1,19,21,39,1975,255,255,255
1,19,22,39,1976,255,255,255
1,19,23,39,1977,255,255,255
1,19,24,39,1978,255,255,255
1,19,25,39,1979,255,255,255
1,19,26,39,1980,255,255,255
1,19,27,39,1981,255,255,255
1,19,28,39,1982,255,255,255
1,19,29,39,1983,255,255,255
1,19,30,39,1984,255,255,255
1,19,31,39,1985,246,246,246
1,19,32,39,1986,224,224,224
1,19,33,39,1987,253,253,253
1,19,34,39,1988,255,255,255
1,19,35,39,1989,248,248,248
1,19,36,39,1990,255,255,255
1,19,37,39,1991,251,251,251
1,19,38,39,1992,255,255,255
1,19,39,39,1993,253,253,253
1,19,40,39,1994,255,255,255
1,19,41,39,1995,249,249,249
1,19,42,39,1996,185,185,185
1,19,43,39,1997,54,54,54
1,19,44,39,1998,174,174,174
1,19,45,39,1999,200,200,200
1,19,46,39,2000,244,244,244
1,19,47,39,2001,255,255,255
1,19,48,39,2002,255,255,255
1,19,49,39,2003,245,245,245
1,19,50,39,2004,209,209,209
1,19,51,39,2005,211,211,211
1,19,52,39,2006,226,226,226
1,19,53,39,2007,209,209,209
1,19,54,39,2008,243,243,243
1,19,55,39,2009,255,255,255
1,19,56,39,2010,255,255,255
1,19,57,39,2011,255,255,255
1,19,58,39,2012,249,249,249
1,19,59,39,2013,235,235,235
1,19,60,39,2014,247,247,247
1,19,61,39,2015,229,229,229
1,19,62,39,2016,240,240,240
1,19,63,39,2017,228,228,228
1,19,64,39,2018,253,253,253
1,19,65,39,2019,255,255,255
1,19,66,39,2020,254,254,254
1,19,67,39,2021,189,189,189
1,19,68,39,2022,156,156,156
1,20,0,40,1954,247,247,247
1,20,1,40,1955,255,255,255
1,20,2,40,1956,255,255,255
1,20,3,40,1957,255,255,255
1,20,4,40,1958,242,242,242
1,20,5,40,1959,216,216,216
1,20,6,40,1960,255,255,255
1,20,7,40,1961,169,169,169
1,20,8,40,1962,252,252,252
1,20,9,40,1963,235,235,235
1,20,10,40,1964,210,210,210
1,20,11,40,1965,229,229,229
1,20,12,40,1966,253,253,253
1,20,13,40,1967,242,242,242
1,20,14,40,1968,254,254,254
1,20,15,40,1969,255,255,255
1,20,16,40,1970,255,255,255
1,20,17,40,1971,255,255,255
1,20,18,40,1972,255,255,255
1,20,19,40,1973,255,255,255
1,20,20,40,1974,255,255,255
1,20,21,40,1975,255,255,255
1,20,22,40,1976,255,255,255
1,20,23,40,1977,255,255,255
1,20,24,40,1978,255,255,255
1,20,25,40,1979,255,255,255
1,20,26,40,1980,255,255,255
1,20,27,40,1981,255,255,255
1,20,28,40,1982,255,255,255
1,20,29,40,1983,255,255,255
1,20,30,40,1984,255,255,255
1,20,31,40,1985,244,244,244
1,20,32,40,1986,233,233,233
1,20,33,40,1987,253,253,253
1,20,34,40,1988,254,254,254
1,20,35,40,1989,249,249,249
1,20,36,40,1990,255,255,255
1,20,37,40,1991,255,255,255
1,20,38,40,1992,250,250,250
1,20,39,40,1993,254,254,254
1,20,40,40,1994,252,252,252
1,20,41,40,1995,242,242,242
1,20,42,40,1996,188,188,188
1,20,43,40,1997,49,49,49
1,20,44,40,1998,169,169,169
1,20,45,40,1999,197,197,197
1,20,46,40,2000,247,247,247
1,20,47,40,2001,255,255,255
1,20,48,40,2002,255,255,255
1,20,49,40,2003,245,245,245
1,20,50,40,2004,199,199,199
1,20,51,40,2005,203,203,203
1,20,52,40,2006,220,220,220
1,20,53,40,2007,205,205,205
1,20,54,40,2008,244,244,244
1,20,55,40,2009,255,255,255
1,20,56,40,2010,255,255,255
1,20,57,40,2011,255,255,255
1,20,58,40,2012,244,244,244
1,20,59,40,2013,235,235,235
1,20,60,40,2014,249,249,249
1,20,61,40,2015,228,228,228
1,20,62,40,2016,242,242,242
1,20,63,40,2017,233,233,233
1,20,64,40,2018,210,210,210
1,20,65,40,2019,253,253,253
1,20,66,40,2020,248,248,248
1,20,67,40,2021,231,231,231
1,20,68,40,2022,157,157,157
1,21,0,41,1954,255,255,255
1,21,1,41,1955,187,187,187
1,21,2,41,1956,253,253,253
1,21,3,41,1957,255,255,255
1,21,4,41,1958,218,218,218
1,21,5,41,1959,224,224,224
1,21,6,41,1960,255,255,255
1,21,7,41,1961,172,172,172
1,21,8,41,1962,252,252,252
1,21,9,41,1963,239,239,239
1,21,10,41,1964,212,212,212
1,21,11,41,1965,226,226,226
1,21,12,41,1966,252,252,252
1,21,13,41,1967,244,244,244
1,21,14,41,1968,255,255,255
1,21,15,41,1969,255,255,255
1,21,16,41,1970,255,255,255
1,21,17,41,1971,255,255,255
1,21,18,41,1972,255,255,255
1,21,19,41,1973,255,255,255
1,21,20,41,1974,255,255,255
1,21,21,41,1975,255,255,255
1,21,22,41,1976,255,255,255
1,21,23,41,1977,255,255,255
1,21,24,41,1978,255,255,255
1,21,25,41,1979,255,255,255
1,21,26,41,1980,255,255,255
1,21,27,41,1981,255,255,255
1,21,28,41,1982,255,255,255
1,21,29,41,1983,255,255,255
1,21,30,41,1984,255,255,255
1,21,31,41,1985,247,247,247
1,21,32,41,1986,212,212,212
1,21,33,41,1987,253,253,253
1,21,34,41,1988,253,253,253
1,21,35,41,1989,219,219,219
1,21,36,41,1990,254,254,254
1,21,37,41,1991,255,255,255
1,21,38,41,1992,255,255,255
1,21,39,41,1993,255,255,255
1,21,40,41,1994,255,255,255
1,21,41,41,1995,173,173,173
1,21,42,41,1996,184,184,184
1,21,43,41,1997,47,47,47
1,21,44,41,1998,170,170,170
1,21,45,41,1999,192,192,192
1,21,46,41,2000,242,242,242
1,21,47,41,2001,255,255,255
1,21,48,41,2002,255,255,255
1,21,49,41,2003,245,245,245
1,21,50,41,2004,213,213,213
1,21,51,41,2005,216,216,216
1,21,52,41,2006,229,229,229
1,21,53,41,2007,219,219,219
1,21,54,41,2008,243,243,243
1,21,55,41,2009,255,255,255
1,21,56,41,2010,255,255,255
1,21,57,41,2011,255,255,255
1,21,58,41,2012,249,249,249
1,21,59,41,2013,236,236,236
1,21,60,41,2014,248,248,248
1,21,61,41,2015,225,225,225
1,21,62,41,2016,240,240,240
1,21,63,41,2017,229,229,229
1,21,64,41,2018,204,204,204
1,21,65,41,2019,247,247,247
1,21,66,41,2020,208,208,208
1,21,67,41,2021,243,243,243
1,21,68,41,2022,153,153,153
1,22,0,42,1954,255,255,255
1,22,1,42,1955,182,182,182
1,22,2,42,1956,242,242,242
1,22,3,42,1957,254,254,254
1,22,4,42,1958,254,254,254
1,22,5,42,1959,216,216,216
1,22,6,42,1960,255,255,255
1,22,7,42,1961,167,167,167
1,22,8,42,1962,251,251,251
1,22,9,42,1963,237,237,237
1,22,10,42,1964,214,214,214
1,22,11,42,1965,223,223,223
1,22,12,42,1966,252,252,252
1,22,13,42,1967,241,241,241
1,22,14,42,1968,255,255,255
1,22,15,42,1969,255,255,255
1,22,16,42,1970,255,255,255
1,22,17,42,1971,255,255,255
1,22,18,42,1972,255,255,255
1,22,19,42,1973,255,255,255
1,22,20,42,1974,255,255,255
1,22,21,42,1975,255,255,255
1,22,22,42,1976,255,255,255
1,22,23,42,1977,255,255,255
1,22,24,42,1978,255,255,255
1,22,25,42,1979,255,255,255
1,22,26,42,1980,255,255,255
1,22,27,42,1981,255,255,255
1,22,28,42,1982,255,255,255
1,22,29,42,1983,255,255,255
1,22,30,42,1984,255,255,255
1,22,31,42,1985,251,251,251
1,22,32,42,1986,231,231,231
1,22,33,42,1987,253,253,253
1,22,34,42,1988,255,255,255
1,22,35,42,1989,236,236,236
1,22,36,42,1990,254,254,254
1,22,37,42,1991,255,255,255
1,22,38,42,1992,255,255,255
1,22,39,42,1993,255,255,255
1,22,40,42,1994,255,255,255
1,22,41,42,1995,254,254,254
1,22,42,42,1996,190,190,190
1,22,43,42,1997,49,49,49
1,22,44,42,1998,178,178,178
1,22,45,42,1999,195,195,195
1,22,46,42,2000,242,242,242
1,22,47,42,2001,255,255,255
1,22,48,42,2002,255,255,255
1,22,49,42,2003,240,240,240
1,22,50,42,2004,204,204,204
1,22,51,42,2005,204,204,204
1,22,52,42,2006,216,216,216
1,22,53,42,2007,201,201,201
1,22,54,42,2008,242,242,242
1,22,55,42,2009,255,255,255
1,22,56,42,2010,255,255,255
1,22,57,42,2011,254,254,254
1,22,58,42,2012,248,248,248
1,22,59,42,2013,235,235,235
1,22,60,42,2014,249,249,249
1,22,61,42,2015,223,223,223
1,22,62,42,2016,240,240,240
1,22,63,42,2017,210,210,210
1,22,64,42,2018,188,188,188
1,22,65,42,2019,246,246,246
1,22,66,42,2020,202,202,202
1,22,67,42,2021,201,201,201
1,22,68,42,2022,207,207,207
1,23,0,43,1954,255,255,255
1,23,1,43,1955,184,184,184
1,23,2,43,1956,245,245,245
1,23,3,43,1957,252,252,252
1,23,4,43,1958,240,240,240
1,23,5,43,1959,254,254,254
1,23,6,43,1960,255,255,255
1,23,7,43,1961,175,175,175
1,23,8,43,1962,253,253,253
1,23,9,43,1963,235,235,235
1,23,10,43,1964,202,202,202
1,23,11,43,1965,222,222,222
1,23,12,43,1966,253,253,253
1,23,13,43,1967,242,242,242
1,23,14,43,1968,254,254,254
1,23,15,43,1969,255,255,255
1,23,16,43,1970,255,255,255
1,23,17,43,1971,255,255,255
1,23,18,43,1972,255,255,255
1,23,19,43,1973,255,255,255
1,23,20,43,1974,255,255,255
1,23,21,43,1975,255,255,255
1,23,22,43,1976,255,255,255
1,23,23,43,1977,255,255,255
1,23,24,43,1978,255,255,255
1,23,25,43,1979,255,255,255
1,23,26,43,1980,255,255,255
1,23,27,43,1981,255,255,255
1,23,28,43,1982,255,255,255
1,23,29,43,1983,255,255,255
1,23,30,43,1984,255,255,255
1,23,31,43,1985,255,255,255
1,23,32,43,1986,248,248,248
1,23,33,43,1987,253,253,253
1,23,34,43,1988,250,250,250
1,23,35,43,1989,254,254,254
1,23,36,43,1990,255,255,255
1,23,37,43,1991,255,255,255
1,23,38,43,1992,255,255,255
1,23,39,43,1993,255,255,255
1,23,40,43,1994,255,255,255
1,23,41,43,1995,255,255,255
1,23,42,43,1996,209,209,209
1,23,43,43,1997,45,45,45
1,23,44,43,1998,172,172,172
1,23,45,43,1999,195,195,195
1,23,46,43,2000,240,240,240
1,23,47,43,2001,255,255,255
1,23,48,43,2002,255,255,255
1,23,49,43,2003,241,241,241
1,23,50,43,2004,201,201,201
1,23,51,43,2005,204,204,204
1,23,52,43,2006,215,215,215
1,23,53,43,2007,199,199,199
